ph,temperature,humidity,flow,turbidity,tds,biofilm_risk_percent,biofilm_formation_label
8.76,34.35,39.26,61.97,2960.85,1190.3,61.88,HIGH
8.78,34.45,40.08,63.79,2952.55,1147.14,60.95,HIGH
8.8,34.37,40.5,62.05,2936.77,1218.04,61.47,HIGH
8.79,34.86,39.56,63.6,2902.49,1136.37,60.66,HIGH
8.75,34.88,40.22,9.23,2951.73,1214.92,79.99,HIGH
8.79,35.35,40.21,10.46,2945.8,1143.1,78.89,HIGH
8.79,35.65,40.95,11.28,3000.0,1243.39,78.41,HIGH
8.79,35.43,41.64,13.12,3000.0,1190.59,77.92,HIGH
8.8,35.18,41.76,14.05,3000.0,1215.23,77.71,HIGH
8.8,35.18,42.34,14.16,2991.01,1156.72,77.64,HIGH
8.81,35.08,42.94,13.0,3000.0,1210.7,78.07,HIGH
8.79,34.58,42.74,14.34,2979.84,1231.08,78.1,HIGH
8.82,34.98,43.53,14.99,3000.0,1211.05,77.39,HIGH
8.82,34.85,43.22,13.29,3000.0,1166.74,78.03,HIGH
8.78,34.36,43.38,14.89,3000.0,1240.85,78.17,HIGH
8.77,34.36,43.35,15.68,3000.0,1185.47,77.94,HIGH
8.73,34.0,42.65,17.13,3000.0,1243.44,78.03,HIGH
8.73,34.12,42.47,16.79,3000.0,1212.6,78.07,HIGH
8.72,34.09,42.49,17.64,3000.0,1153.28,77.83,HIGH
8.7,34.36,43.4,18.37,2993.63,1246.94,77.54,HIGH
8.75,34.41,42.88,19.9,2957.56,1218.86,76.59,HIGH
8.71,34.54,42.55,19.25,2991.25,1154.41,77.05,HIGH
8.69,34.09,42.62,18.7,3000.0,1233.36,77.68,HIGH
8.69,33.77,41.65,18.5,2962.05,1230.95,78.06,HIGH
8.71,34.05,41.3,19.68,2966.76,1151.15,77.22,HIGH
8.76,33.98,40.7,18.17,2919.66,1155.73,77.44,HIGH
8.77,34.45,40.18,16.63,3000.0,1374.13,77.58,HIGH
8.74,34.54,40.45,18.28,3000.0,1259.04,77.16,HIGH
8.76,34.44,39.92,17.57,2965.21,1226.18,77.3,HIGH
8.73,34.56,39.94,17.7,2989.02,1200.55,77.4,HIGH
8.74,34.43,39.05,18.97,2992.01,1243.72,76.95,HIGH
8.77,34.33,39.52,20.39,3000.0,1162.73,76.34,HIGH
8.76,34.62,38.73,19.68,2958.86,1137.92,76.45,HIGH
8.73,34.55,37.99,18.66,3000.0,1298.84,77.09,HIGH
8.72,34.97,38.95,17.69,3000.0,1180.08,77.18,HIGH
8.71,35.09,39.74,17.25,3000.0,1203.39,77.3,HIGH
8.66,35.0,40.56,15.34,3000.0,1212.29,78.41,HIGH
8.71,35.4,40.15,15.5,2968.39,1151.71,77.67,HIGH
8.75,35.4,40.23,16.16,2933.32,1189.82,77.2,HIGH
8.73,35.56,40.26,16.91,2884.26,1174.42,76.96,HIGH
8.73,35.65,40.35,15.27,2843.52,1158.71,77.43,HIGH
8.77,35.65,39.51,15.32,2857.74,1169.9,77.11,HIGH
8.76,35.97,39.68,16.59,2892.53,1124.04,76.52,HIGH
8.72,36.01,39.75,14.82,2862.65,1188.36,77.39,HIGH
8.7,35.56,40.33,16.27,2824.01,1141.99,77.4,HIGH
8.7,35.76,39.67,18.04,3000.0,1262.98,76.61,HIGH
8.74,35.88,38.98,16.49,3000.0,1229.64,76.78,HIGH
8.75,35.8,39.01,15.45,3000.0,1219.56,77.16,HIGH
8.76,35.39,38.14,16.53,3000.0,1243.21,76.97,HIGH
8.79,35.45,38.13,16.82,3000.0,1188.35,76.63,HIGH
8.8,35.38,38.7,16.33,2960.01,1172.69,76.76,HIGH
8.84,35.06,39.42,17.3,2999.24,1165.93,76.33,HIGH
8.88,34.74,39.64,17.43,2953.79,1199.37,76.23,HIGH
8.9,34.66,39.64,15.55,2970.01,1171.19,76.85,HIGH
8.94,34.63,38.96,15.88,2991.83,1194.57,76.43,HIGH
8.98,34.2,39.38,14.08,2972.54,1194.76,77.05,HIGH
8.95,34.04,38.76,14.8,2942.62,1219.93,77.14,HIGH
8.95,33.78,38.21,16.07,2929.25,1154.88,76.94,HIGH
8.93,33.39,37.29,14.1,2882.99,1109.35,78.02,HIGH
8.97,33.07,38.03,12.28,2898.78,1152.92,78.62,HIGH
9.02,33.41,37.32,13.62,2925.33,1177.74,77.54,HIGH
9.0,33.58,38.2,15.12,2937.86,1169.64,77.03,HIGH
8.95,33.68,39.07,15.63,2922.2,1200.42,77.11,HIGH
8.97,33.93,38.91,16.08,2965.61,1212.28,76.62,HIGH
8.97,33.59,39.14,14.38,2974.61,1158.52,77.51,HIGH
9.01,33.64,38.3,12.56,2981.59,1151.55,77.83,HIGH
9.0,33.67,37.36,12.26,2952.7,1194.04,77.98,HIGH
8.97,33.83,37.48,10.58,2916.63,1160.43,78.63,HIGH
8.95,33.46,37.47,11.3,2928.45,1191.78,78.82,HIGH
9.0,33.49,38.45,11.79,2922.8,1217.08,78.27,HIGH
8.99,33.44,38.72,12.93,2928.46,1142.9,77.93,HIGH
9.01,33.1,39.59,13.23,2929.64,1200.0,77.95,HIGH
9.0,33.15,40.31,12.18,2937.96,1195.34,78.4,HIGH
9.04,33.46,40.05,11.12,2984.83,1242.09,78.24,HIGH
9.08,33.59,40.13,11.12,2988.39,1183.47,77.79,HIGH
9.08,33.28,40.64,11.81,2941.13,1190.03,77.83,HIGH
9.06,33.35,40.11,11.78,2937.16,1178.89,77.9,HIGH
9.11,33.64,39.88,13.23,2899.77,1208.16,76.82,HIGH
9.12,33.64,40.84,13.98,2935.14,1151.22,76.47,HIGH
9.13,33.38,40.47,12.03,2896.68,1131.52,77.28,HIGH
9.11,32.93,40.2,13.87,2861.37,1102.56,77.12,HIGH
9.07,33.21,39.45,15.58,2843.75,1128.03,76.64,HIGH
9.07,33.13,40.18,13.74,2839.93,1087.1,77.29,HIGH
9.08,32.99,39.42,14.04,2875.62,1109.11,77.25,HIGH
9.08,32.73,40.06,12.41,2863.08,1153.95,78.01,HIGH
9.12,32.8,39.1,11.93,2884.39,1139.08,77.85,HIGH
9.13,33.01,39.16,13.22,2932.91,1164.58,77.14,HIGH
9.1,32.54,39.31,14.93,2908.47,1155.38,77.15,HIGH
9.14,32.5,40.1,13.5,2902.64,1136.13,77.38,HIGH
9.15,32.44,39.78,15.42,2929.64,1214.73,76.66,HIGH
9.1,32.08,39.72,13.59,2914.04,1136.82,77.91,HIGH
9.11,32.39,40.08,14.64,2917.9,1138.84,77.27,HIGH
9.14,32.76,39.61,13.27,2953.14,1144.95,77.26,HIGH
9.15,33.07,39.36,13.19,2968.96,1231.83,76.93,HIGH
9.2,33.2,38.45,14.63,3000.0,1191.01,75.98,HIGH
9.19,33.21,38.03,13.59,3000.0,1230.91,76.43,HIGH
9.15,33.32,38.19,15.1,2981.45,1224.85,76.13,HIGH
9.19,33.71,38.18,13.83,3000.0,1304.56,75.96,HIGH
9.23,33.7,37.41,13.82,3000.0,1227.05,75.64,HIGH
9.2,33.97,36.93,15.78,2952.08,1172.96,74.96,HIGH
9.23,33.57,37.01,15.22,2914.24,1166.72,75.27,HIGH
9.22,33.18,36.72,14.78,2942.84,1171.79,75.79,HIGH
9.2,33.53,36.05,13.56,2935.97,1148.85,76.1,HIGH
9.15,33.25,36.32,13.84,2931.1,1199.6,76.57,HIGH
9.15,32.94,35.99,11.88,2953.42,1156.71,77.5,HIGH
9.18,33.23,35.27,12.81,2967.58,1206.84,76.77,HIGH
9.22,32.74,35.29,12.97,2966.34,1202.3,76.77,HIGH
9.24,32.6,35.55,14.23,3000.0,1212.48,76.29,HIGH
9.25,32.99,36.5,12.42,3000.0,1167.92,76.57,HIGH
9.27,32.76,37.49,12.48,3000.0,1169.68,76.5,HIGH
9.27,32.4,36.86,14.14,2980.83,1153.96,76.23,HIGH
9.28,32.03,37.03,12.9,2941.38,1140.45,76.89,HIGH
9.29,31.91,36.2,14.24,2918.6,1183.75,76.43,HIGH
9.26,32.38,35.38,14.34,2889.87,1175.68,76.28,HIGH
9.24,32.62,35.2,13.14,2921.09,1202.0,76.63,HIGH
9.21,32.42,35.76,14.71,2967.82,1215.07,76.45,HIGH
9.18,32.51,35.36,13.99,3000.0,1337.73,76.85,HIGH
9.16,32.21,34.56,12.76,3000.0,1189.63,77.68,HIGH
9.18,32.67,35.23,12.79,2971.62,1230.35,77.2,HIGH
9.18,32.36,34.59,12.28,2967.09,1153.25,77.55,HIGH
9.17,32.35,33.84,12.93,2936.9,1158.82,77.44,HIGH
9.14,32.22,33.37,12.67,2932.75,1155.63,77.84,HIGH
9.17,31.95,33.74,10.87,2948.53,1179.98,78.45,HIGH
9.13,31.55,34.1,8.92,2982.52,1189.9,79.76,HIGH
9.17,31.79,34.4,10.45,2932.93,1152.01,78.69,HIGH
9.21,31.91,33.93,12.02,2891.87,1113.13,77.76,HIGH
9.25,32.06,34.63,12.43,2929.44,1187.86,77.27,HIGH
9.2,31.65,34.81,11.8,2978.06,1226.0,78.15,HIGH
9.24,31.95,34.42,9.91,2931.91,1201.03,78.29,HIGH
9.21,32.16,34.75,8.95,2933.37,1169.44,78.69,HIGH
9.17,31.74,34.97,9.8,2904.05,1207.62,79.0,HIGH
9.18,32.12,35.76,8.24,3000.0,1311.23,79.2,HIGH
9.15,32.49,34.87,10.1,3000.0,1236.55,78.45,HIGH
9.12,32.65,34.35,9.5,3000.0,1197.07,78.77,HIGH
9.09,32.89,34.05,11.41,3000.0,1217.59,78.13,HIGH
9.1,32.76,33.95,13.0,3000.0,1289.06,77.64,HIGH
9.1,33.16,33.47,11.49,3000.0,1237.55,77.84,HIGH
9.13,32.81,34.27,12.49,2957.66,1170.86,77.51,HIGH
9.13,32.87,35.01,12.51,2910.2,1136.93,77.46,HIGH
9.16,32.5,34.06,11.75,2940.7,1126.5,77.83,HIGH
9.18,32.76,33.44,13.1,3000.0,1318.46,77.01,HIGH
9.15,33.08,33.17,13.33,2989.11,1152.82,76.9,HIGH
9.15,32.68,32.7,12.19,2974.94,1231.93,77.56,HIGH
9.15,33.12,32.65,12.45,3000.0,1160.81,77.18,HIGH
9.17,32.78,33.0,13.92,2963.04,1197.16,76.77,HIGH
9.14,33.07,33.98,12.01,3000.0,1155.32,77.47,HIGH
9.17,32.95,33.47,12.99,3000.0,1243.3,76.97,HIGH
9.14,32.76,32.55,12.64,3000.0,1204.82,77.49,HIGH
9.16,32.47,32.72,11.1,3000.0,1244.33,78.09,HIGH
9.13,32.18,33.65,13.04,3000.0,1187.91,77.84,HIGH
9.09,32.25,33.78,12.41,3000.0,1202.9,78.28,HIGH
9.09,31.92,33.46,12.64,3000.0,1188.47,78.48,HIGH
9.07,31.81,34.11,11.48,3000.0,1164.63,79.07,HIGH
9.12,31.86,33.5,12.44,2957.67,1189.48,78.36,HIGH
9.14,31.62,33.85,14.15,3000.0,1307.6,77.79,HIGH
9.16,32.05,33.42,13.35,2962.05,1174.55,77.57,HIGH
9.15,32.26,32.82,14.11,2986.43,1187.16,77.25,HIGH
9.12,32.06,32.15,14.03,3000.0,1239.87,77.67,HIGH
9.12,32.3,32.48,15.98,3000.0,1246.7,76.78,HIGH
9.16,32.07,32.17,16.88,2952.32,1166.73,76.37,HIGH
9.13,32.38,32.58,16.3,2972.83,1166.94,76.55,HIGH
9.08,32.43,32.4,16.51,2926.09,1148.82,76.8,HIGH
9.06,32.43,31.65,18.2,2939.32,1198.62,76.37,HIGH
9.07,32.65,31.6,19.84,2942.18,1197.52,75.53,HIGH
9.03,32.31,32.15,17.99,2991.15,1173.54,76.77,HIGH
9.06,32.55,32.84,19.23,3000.0,1190.43,75.91,HIGH
9.04,32.97,32.17,17.76,2982.32,1155.61,76.23,HIGH
9.07,32.52,32.52,18.92,3000.0,1175.6,75.99,HIGH
9.04,32.64,31.54,17.11,2963.82,1167.96,76.72,HIGH
9.01,32.24,31.65,16.13,2936.21,1141.23,77.58,HIGH
8.96,32.3,31.43,17.36,2975.41,1238.65,77.47,HIGH
8.95,32.35,30.81,17.35,2990.78,1189.61,77.52,HIGH
9.0,32.62,31.71,17.46,3000.0,1253.21,76.93,HIGH
8.97,32.23,31.51,15.6,3000.0,1242.42,78.09,HIGH
8.93,32.18,31.01,13.62,3000.0,1225.18,79.11,HIGH
8.95,32.42,31.97,15.38,3000.0,1208.15,78.15,HIGH
8.96,32.84,32.24,14.52,3000.0,1181.22,78.09,HIGH
8.98,33.07,31.61,14.12,2951.38,1142.73,77.89,HIGH
9.03,32.65,31.07,13.21,2936.97,1214.15,78.19,HIGH
9.02,32.37,31.13,12.37,2905.46,1205.67,78.76,HIGH
9.03,32.77,31.96,14.04,3000.0,1366.2,77.77,HIGH
9.01,33.21,32.52,12.3,2952.27,1152.09,78.23,HIGH
9.01,33.09,33.32,11.9,2990.74,1208.94,78.46,HIGH
9.01,33.49,32.7,10.94,2979.48,1230.22,78.51,HIGH
9.02,33.19,32.97,12.09,3000.0,1237.89,78.26,HIGH
9.04,32.73,32.12,10.8,3000.0,1242.99,78.88,HIGH
9.08,32.78,32.11,9.54,3000.0,1229.16,79.01,HIGH
9.03,33.16,32.23,10.12,3000.0,1181.01,78.84,HIGH
9.02,33.28,31.52,9.46,2957.41,1214.13,79.06,HIGH
8.97,33.42,32.18,11.23,2915.15,1185.86,78.7,HIGH
8.96,33.76,31.58,11.84,2902.09,1199.97,78.36,HIGH
9.0,34.01,31.76,11.65,2852.42,1134.54,77.93,HIGH
9.04,34.22,32.42,10.78,2839.91,1121.87,77.73,HIGH
9.07,34.22,33.11,9.58,2837.19,1113.52,77.94,HIGH
9.1,34.55,33.13,9.36,2863.71,1169.57,77.58,HIGH
9.1,35.02,33.95,8.41,2844.22,1149.02,77.58,HIGH
9.14,35.21,33.53,7.96,2889.26,1182.74,77.26,HIGH
9.1,34.82,33.9,6.35,2908.67,1213.31,78.4,HIGH
9.12,34.95,33.0,5.42,2882.18,1130.34,78.46,HIGH
9.13,34.79,33.25,3.92,2925.44,1203.27,79.07,HIGH
9.17,34.43,32.93,5.02,2891.45,1172.32,78.62,HIGH
9.21,34.26,33.59,3.51,2930.86,1154.3,78.97,HIGH
9.2,33.98,33.52,5.46,2977.12,1151.69,78.58,HIGH
9.18,33.83,33.51,6.46,3000.0,1253.91,78.51,HIGH
9.18,33.78,33.73,5.0,2981.07,1196.91,79.04,HIGH
9.21,33.75,34.59,6.61,3000.0,1243.96,78.31,HIGH
9.18,33.88,35.53,8.35,2951.15,1218.18,77.84,HIGH
9.21,33.56,34.74,9.02,3000.0,1211.9,77.59,HIGH
9.21,33.86,35.47,7.58,3000.0,1322.15,77.84,HIGH
9.2,34.22,36.4,6.48,3000.0,1218.45,78.1,HIGH
9.22,33.89,35.41,7.38,2954.83,1161.04,77.88,HIGH
9.23,33.5,34.54,5.76,2929.49,1185.79,78.61,HIGH
9.27,33.61,35.44,7.43,2926.0,1217.75,77.7,HIGH
9.25,33.61,35.36,8.85,2879.7,1110.37,77.32,HIGH
9.29,33.79,35.25,8.0,2909.12,1178.38,77.17,HIGH
9.26,34.14,34.94,7.58,2864.2,1114.67,77.27,HIGH
9.28,34.31,35.18,8.68,3000.0,1313.16,76.64,HIGH
9.25,34.04,35.2,7.52,2991.51,1223.87,77.5,HIGH
9.27,33.81,35.71,6.95,2942.28,1161.7,77.68,HIGH
9.3,34.19,35.43,5.23,2971.23,1141.76,77.75,HIGH
9.33,34.49,36.31,5.03,2928.64,1214.21,77.41,HIGH
9.33,34.81,36.08,6.67,2940.13,1211.47,76.56,HIGH
9.38,35.24,36.76,5.77,2972.13,1148.39,76.18,HIGH
9.39,35.26,36.43,6.78,2932.84,1172.75,75.79,HIGH
9.4,35.07,36.16,7.5,2971.72,1149.28,75.61,HIGH
9.4,35.18,35.27,7.86,2986.88,1170.93,75.36,HIGH
9.44,35.57,34.36,9.82,2974.07,1170.19,74.05,HIGH
9.48,35.33,33.46,11.58,2973.93,1157.67,73.32,HIGH
9.53,35.35,32.9,10.89,2997.53,1162.42,73.18,HIGH
9.51,34.86,32.43,11.11,2994.73,1177.95,73.66,HIGH
9.51,34.44,33.07,10.29,2996.87,1220.21,74.23,HIGH
9.47,34.84,33.1,9.59,2983.32,1195.34,74.45,HIGH
9.49,34.61,32.96,11.02,3000.0,1175.53,74.0,HIGH
9.48,34.32,32.95,11.23,2995.37,1182.52,74.19,HIGH
9.51,34.36,33.75,10.28,2964.76,1171.43,74.31,HIGH
9.53,34.48,33.44,10.1,2957.68,1147.22,74.15,HIGH
9.54,34.16,34.25,10.88,2997.55,1179.53,74.02,HIGH
9.58,33.7,34.79,12.48,3000.0,1191.72,73.54,HIGH
9.58,33.45,35.36,13.25,3000.0,1232.5,73.4,HIGH
9.58,33.16,36.03,11.7,3000.0,1265.7,74.2,HIGH
9.55,32.97,35.69,11.89,2981.5,1207.91,74.52,HIGH
9.57,32.99,36.63,13.83,2966.85,1163.9,73.68,HIGH
9.54,32.56,37.34,13.9,2957.54,1141.14,74.17,HIGH
9.52,32.41,37.38,14.89,2994.68,1239.61,74.06,HIGH
9.51,32.76,36.76,16.34,2973.22,1160.67,73.38,HIGH
9.55,33.13,36.5,17.41,3000.0,1235.34,72.43,HIGH
9.51,33.1,35.94,16.93,2953.31,1188.64,72.93,HIGH
9.47,33.08,36.4,17.9,3000.0,1155.88,72.93,HIGH
9.51,32.77,36.35,16.32,3000.0,1191.64,73.38,HIGH
9.48,33.17,35.99,16.84,2988.61,1204.92,73.14,HIGH
9.52,33.35,36.7,17.53,3000.0,1238.93,72.43,HIGH
9.51,33.26,37.48,18.72,3000.0,1168.4,72.21,HIGH
9.54,32.85,37.94,18.04,2961.68,1205.9,72.49,HIGH
9.56,32.78,37.14,18.57,2943.69,1150.9,72.2,HIGH
9.54,32.4,37.49,17.86,2961.95,1192.52,72.93,HIGH
9.55,32.42,37.46,18.24,2945.17,1135.37,72.66,HIGH
9.57,32.22,38.34,16.33,2932.41,1156.73,73.37,HIGH
9.58,31.86,37.71,14.93,2916.52,1212.14,74.04,HIGH
9.56,32.27,38.59,13.9,2962.09,1138.18,74.27,HIGH
9.56,32.36,37.92,13.09,2995.31,1168.62,74.44,HIGH
9.56,32.55,37.4,12.46,2957.45,1151.7,74.5,HIGH
9.61,32.09,38.36,10.7,2918.08,1168.72,75.13,HIGH
9.59,32.54,38.17,9.4,2950.03,1206.62,75.36,HIGH
9.56,32.69,37.77,10.1,2997.14,1246.74,75.26,HIGH
9.54,32.57,38.68,11.45,2960.16,1198.91,75.0,HIGH
9.57,32.09,38.05,12.57,2939.38,1202.89,74.73,HIGH
9.59,31.64,37.21,14.3,2979.59,1241.14,74.35,HIGH
9.62,32.03,37.6,16.06,2947.69,1217.25,73.2,HIGH
9.63,32.02,36.92,16.32,2936.84,1125.36,73.07,HIGH
9.58,32.21,36.72,17.68,2917.55,1141.72,72.81,HIGH
9.61,32.07,36.99,19.51,2874.43,1134.77,72.04,HIGH
9.59,32.35,36.01,19.21,2913.25,1177.12,72.12,HIGH
9.57,32.49,35.05,17.97,2938.37,1192.91,72.55,HIGH
9.55,32.29,35.33,17.11,2961.49,1165.01,73.18,HIGH
9.5,32.51,34.59,19.07,2980.01,1212.8,72.67,HIGH
9.54,32.37,33.76,17.38,2975.35,1167.8,73.07,HIGH
9.49,32.63,33.19,18.63,2969.78,1235.31,72.81,HIGH
9.46,32.55,33.01,16.78,3000.0,1237.59,73.75,HIGH
9.5,32.28,33.45,18.09,3000.0,1265.77,73.19,HIGH
9.47,32.58,34.15,16.15,3000.0,1245.87,73.93,HIGH
9.49,32.7,33.65,16.54,2974.29,1153.28,73.49,HIGH
9.48,32.29,33.5,17.35,3000.0,1321.99,73.59,HIGH
9.5,32.39,33.59,16.59,2962.3,1209.68,73.63,HIGH
9.5,32.43,34.0,14.73,2921.87,1177.83,74.26,HIGH
9.45,32.77,34.04,13.65,2945.13,1191.17,74.75,HIGH
9.41,32.59,34.8,13.05,2936.39,1146.28,75.44,HIGH
9.4,32.73,35.07,11.48,3000.0,1238.02,75.94,HIGH
9.37,33.03,34.53,10.42,3000.0,1196.13,76.34,HIGH
9.38,32.67,34.91,8.72,2960.95,1151.25,77.11,HIGH
9.38,32.33,35.15,6.9,2967.0,1172.46,78.0,HIGH
9.34,32.08,34.6,5.11,2949.24,1181.79,79.1,HIGH
9.39,31.76,35.21,5.66,2917.93,1123.49,78.77,HIGH
9.37,31.99,34.25,5.1,2942.23,1146.84,78.93,HIGH
9.4,31.59,33.38,4.35,2907.46,1205.12,79.3,HIGH
9.37,31.23,32.74,6.24,2884.99,1125.83,79.14,HIGH
9.33,30.99,32.26,5.02,2889.17,1106.96,79.99,HIGH
9.34,30.61,31.9,5.79,2901.1,1208.13,79.94,HIGH
9.31,30.26,30.92,5.02,2908.25,1175.82,80.71,HIGH
9.33,29.93,31.53,6.04,2890.82,1131.14,80.35,HIGH
9.35,29.88,31.58,7.41,2870.56,1187.66,79.67,HIGH
9.34,29.63,32.25,8.17,2827.2,1099.56,79.32,HIGH
9.31,29.49,32.76,8.17,2850.57,1162.43,79.41,HIGH
9.3,29.93,33.36,8.5,2811.37,1126.59,79.74,HIGH
9.27,29.95,32.68,8.26,2846.39,1116.09,80.06,HIGH
9.3,30.34,32.54,6.46,2887.4,1162.28,80.23,HIGH
9.25,30.34,31.88,6.92,2844.69,1156.71,80.41,HIGH
9.25,30.28,31.87,7.5,2843.31,1153.39,80.32,HIGH
9.27,30.19,30.96,7.84,2868.37,1101.39,80.06,HIGH
9.23,29.89,30.22,9.72,2911.87,1145.38,79.8,HIGH
9.22,29.58,29.84,99.51,2906.22,1167.15,48.2,MEDIUM
9.25,29.92,28.99,100.0,2904.31,1153.73,48.09,MEDIUM
9.27,29.68,28.05,99.48,2953.8,1135.01,47.92,MEDIUM
9.25,29.2,28.56,98.62,2918.2,1119.5,48.0,MEDIUM
9.21,29.2,28.78,99.17,2958.58,1169.0,48.15,MEDIUM
9.22,28.7,29.19,99.49,2994.15,1194.39,47.55,MEDIUM
9.19,28.46,29.7,98.1,2977.96,1160.53,48.05,MEDIUM
9.24,28.4,29.21,99.06,2932.4,1130.76,47.36,MEDIUM
9.22,28.67,28.49,99.73,2966.54,1236.03,47.45,MEDIUM
9.22,28.72,29.31,100.0,2942.31,1156.57,47.42,MEDIUM
9.2,28.36,29.89,100.0,2892.79,1123.05,47.25,MEDIUM
9.18,28.45,30.0,99.0,2882.69,1193.3,47.81,MEDIUM
9.18,28.38,29.09,100.0,2857.16,1162.57,47.43,MEDIUM
9.21,28.15,29.68,99.44,2833.55,1106.01,47.25,MEDIUM
9.16,28.03,28.69,97.59,2851.59,1107.33,48.16,MEDIUM
9.14,27.65,29.6,99.57,2803.53,1075.49,47.35,MEDIUM
9.1,27.18,29.24,99.86,2808.06,1141.32,47.2,MEDIUM
9.07,26.71,29.38,97.95,2999.38,1220.38,47.73,MEDIUM
9.04,27.04,29.65,96.96,3000.0,1248.09,48.54,MEDIUM
9.02,26.82,29.14,96.91,3000.0,1241.86,48.54,MEDIUM
9.04,27.07,28.68,96.64,2973.11,1206.53,48.65,MEDIUM
9.02,27.24,28.94,96.48,2959.67,1197.65,49.0,MEDIUM
9.07,26.9,29.83,96.81,2946.45,1153.02,48.27,MEDIUM
9.07,26.63,29.14,96.31,2949.74,1210.04,48.25,MEDIUM
9.09,26.9,29.01,97.11,2921.34,1172.98,48.01,MEDIUM
9.04,26.77,28.23,98.57,2883.6,1178.62,47.76,MEDIUM
9.04,27.21,28.0,100.0,2854.88,1167.72,47.61,MEDIUM
9.09,26.97,27.19,99.53,3000.0,1232.33,47.23,MEDIUM
9.1,27.34,26.84,99.88,2987.58,1244.25,47.28,MEDIUM
9.09,27.48,26.34,100.0,2969.37,1230.76,47.46,MEDIUM
9.09,27.43,25.6,98.82,3000.0,1232.04,47.83,MEDIUM
9.07,27.37,26.01,99.84,3000.0,1179.31,47.54,MEDIUM
9.08,27.04,26.72,100.0,3000.0,1211.63,47.18,MEDIUM
9.05,27.01,26.88,98.52,3000.0,1183.17,47.87,MEDIUM
9.08,26.98,26.44,100.0,3000.0,1225.97,47.15,MEDIUM
9.06,26.97,26.06,98.17,2981.32,1188.72,47.94,MEDIUM
9.04,26.52,27.0,99.92,2936.57,1162.65,47.09,MEDIUM
9.09,26.98,26.19,97.93,2964.43,1205.09,47.81,MEDIUM
9.1,26.97,25.5,97.42,2934.16,1217.7,47.86,MEDIUM
9.14,27.13,25.24,97.29,2908.54,1164.18,47.72,MEDIUM
9.19,27.43,26.13,96.01,2892.31,1194.32,48.08,MEDIUM
9.18,27.08,26.8,95.16,3000.0,1178.29,48.17,MEDIUM
9.23,27.42,27.43,93.17,3000.0,1226.97,48.75,MEDIUM
9.23,27.64,28.18,94.68,3000.0,1309.17,48.35,MEDIUM
9.19,28.13,29.1,92.73,3000.0,1179.95,49.69,MEDIUM
9.24,28.45,28.21,91.09,2993.97,1150.52,50.18,MEDIUM
9.24,28.58,27.83,90.04,2997.54,1230.51,50.62,MEDIUM
9.26,28.85,28.39,91.81,2990.14,1211.0,50.05,MEDIUM
9.31,28.47,27.49,92.54,2991.38,1161.54,49.16,MEDIUM
9.29,28.72,28.08,91.67,2992.73,1204.27,49.78,MEDIUM
9.33,28.37,28.44,91.12,3000.0,1233.05,49.41,MEDIUM
9.31,28.25,28.44,90.69,3000.0,1218.08,49.62,MEDIUM
9.29,28.24,29.31,90.64,2995.11,1224.91,49.81,MEDIUM
9.31,27.77,29.73,91.93,3000.0,1263.96,48.81,MEDIUM
9.34,27.7,30.58,91.41,3000.0,1398.2,48.72,MEDIUM
9.38,27.78,29.82,90.29,2969.19,1150.91,48.89,MEDIUM
9.36,27.8,29.67,90.07,3000.0,1307.72,49.1,MEDIUM
9.38,28.17,29.28,88.08,3000.0,1162.54,49.92,MEDIUM
9.36,28.26,29.37,89.64,2984.04,1226.85,49.58,MEDIUM
9.35,27.86,28.59,88.37,2954.25,1165.82,49.87,MEDIUM
9.39,28.02,27.63,89.38,2999.04,1220.45,49.29,MEDIUM
9.4,27.87,27.51,89.44,3000.0,1247.48,49.09,MEDIUM
9.36,27.96,28.31,88.64,3000.0,1249.02,49.77,MEDIUM
9.4,28.32,27.37,89.45,2979.23,1217.48,49.46,MEDIUM
9.42,28.56,26.92,90.58,3000.0,1402.16,49.04,MEDIUM
9.44,28.21,27.43,88.68,3000.0,1223.27,49.33,MEDIUM
9.4,27.95,27.46,87.11,2953.43,1132.71,49.96,MEDIUM
9.37,28.19,27.0,85.22,2925.36,1206.83,51.07,MEDIUM
9.36,28.55,26.06,83.93,2886.8,1204.62,51.84,MEDIUM
9.36,28.15,26.01,82.49,2857.77,1118.28,52.07,MEDIUM
9.36,28.17,25.33,81.28,2834.5,1133.07,52.49,MEDIUM
9.39,28.4,24.84,82.78,2859.2,1143.83,51.88,MEDIUM
9.43,28.67,24.89,84.05,2891.17,1137.37,51.36,MEDIUM
9.41,28.45,24.0,84.48,2841.28,1092.45,51.21,MEDIUM
9.39,28.84,24.82,84.75,2809.62,1140.81,51.52,MEDIUM
9.44,28.9,23.95,83.93,2778.54,1074.91,51.52,MEDIUM
9.44,29.17,23.93,82.94,2786.32,1158.25,52.07,MEDIUM
9.45,29.66,23.66,81.53,2769.56,1152.44,52.86,MEDIUM
9.41,29.5,23.96,82.57,2805.88,1160.14,52.66,MEDIUM
9.42,29.01,23.35,82.4,2817.45,1144.91,52.26,MEDIUM
9.42,28.77,23.46,82.04,2814.63,1122.19,52.2,MEDIUM
9.42,29.02,24.24,80.53,2838.48,1135.37,52.95,MEDIUM
9.43,28.66,23.62,81.93,2810.65,1083.86,52.13,MEDIUM
9.45,28.8,23.63,80.33,2797.56,1163.87,52.61,MEDIUM
